Regulator	Target	MoA	likelihood
10062	65997	-0.999988479227132	0.981511160864354
10062	55437	0.743468924234748	0.555911267110166
10062	55577	0.99999999473386	0.937208024693348
10062	201501	-0.0405396306146968	0.903359229864929
10062	79966	-0.999999880710111	0.953534371217683
10062	10979	-0.99997010947377	0.855602541570059
10062	84868	0.966501572172034	0.865050617350083
10062	54946	-0.999990267208237	0.951375437974381
10062	23239	-0.999999958386933	0.944430698742887
10062	4316	-0.0924293075475475	0.574081521331372
10062	11116	0.99838656690678	0.974267192166806
10062	92906	-0.999996541535255	0.923599358003838
10062	3914	0.00977248207726039	0.613247404197689
10062	1944	0.999999960170511	0.964950339955505
10062	1318	0.995451479371616	0.759714188744228
10062	54961	0.891947825770389	0.793225528651286
10062	10048	-0.99999974906772	0.898055395020154
10062	11244	-0.999999881671065	0.972599670457231
10062	7691	-0.999999751704236	0.937111132701204
10062	284098	-0.999972180293486	0.903821376158148
10062	23544	0.0143136730210802	0.226837371275565
10062	220988	-0.998928850385224	0.543287224754974
10062	54504	-0.959464451852865	0.897261137494129
10062	4828	0.999998762034974	0.936043618029156
10062	54763	-0.504657744103634	0.466729580571468
10062	9627	-0.999927136572268	0.855291169359582
10062	79763	0.999998302775453	0.868783234677948
10062	117531	-0.633873384062715	0.580745762415334
10062	55291	-0.999996993140695	0.808952952953248
10062	171022	0.999999946793939	0.901516422352227
10113	23753	0.999999999999978	0.999173881980389
10113	58477	0.999999999996766	0.990264447690383
10113	6697	0.999999999999056	0.997100175703346
10113	154467	0.999999999999825	0.997486444864746
10113	51524	0.999999999998931	0.994496949935647
10113	8673	0.999999999989258	0.993724837570515
10113	64963	0.999999999999553	0.997055634645344
10113	7260	0.99999999999084	0.991862188292258
10113	51540	0.999999937740384	0.948775674315928
10113	9368	0.999999999202484	0.973103672080613
10113	23348	-0.999999998333742	0.992267508590699
10113	79763	0.999999999998421	0.989444921242783
10113	2879	0.999999999998901	0.99603756243672
10113	55009	0.999999999999476	0.99628521416884
10113	79751	0.999999999368877	0.977254927601188
10113	5704	0.999999999999552	0.995919124281394
10113	7263	0.999999999963612	0.972078170969417
10113	1020	0.999999999999113	0.990173751446856
10113	219743	0.999999999946072	0.983691629897262
10113	79035	0.999999999987607	0.982066899879522
10113	10263	0.999999999997456	0.995482036280305
10113	1998	-0.999999994576055	0.978072796462096
10113	191	0.999999985548985	0.963511248439716
10113	5373	0.999999999963769	0.977623477189624
10113	30832	-0.999999995157297	0.978992406450234
10113	84269	0.999999999999055	0.99277246819381
10113	2184	0.999999921272668	0.872240744982358
10113	6196	-0.999999961274397	0.965094929398009
10113	2063	0.999999999919876	0.991744641702925
10113	9718	0.99999999947728	0.977249823689645
10113	80264	-0.999999989695714	0.98823173117128
10113	79641	0.999999981543426	0.956373725518116
10113	10007	0.999999957350878	0.875229050656202
10113	27183	0.999999985128986	0.953167271407951
10113	130612	0.999998316189239	0.820172800441247
10113	1186	0.999999996180853	0.951793652436474
10113	126321	0.99999999954746	0.968020325540858
10113	662	0.999999998676724	0.977842578048922
10113	83539	-0.999944336404977	0.810561264108532
10113	57335	-0.999999926670697	0.94154784153572
10113	7579	-0.999999994558856	0.989077985540219
10113	375287	-0.999999707619514	0.966553452748568
10113	55697	0.999999997393404	0.927237734429782
10113	79834	-0.999999942903348	0.950375473541712
10113	6576	0.999999999982756	0.9843123884264
10113	129303	0.999999999897866	0.98703723194649
10113	152006	-0.999999996303502	0.978330080832918
10113	23542	0.997855625410046	0.514148489604791
10113	148213	-0.999997789374205	0.807460169828975
10113	55279	-0.999999961103963	0.959800447182597
10113	53838	0.999999997876793	0.959716860984504
10113	8078	0.999999129393068	0.846892386111497
10113	79922	0.999858001221493	0.575942549128628
10113	199745	0.999999999502176	0.935660237775666
10113	80347	0.999999993611616	0.957549274715123
10113	10367	0.999374601290029	0.688750950638686
10113	8576	0.999998378995775	0.883655493066481
10113	84318	-0.923760521505435	0.601360219245336
10113	91461	0.999525523197313	0.420375397491458
10113	5685	0.999999994078779	0.957543539446928
10113	79665	-0.9996459631873	0.805201253891764
10113	138050	-0.837615903195729	0.537125011802206
10113	6948	0.993123933113452	0.615995379280174
10127	91603	0.999999998984173	0.933476697533009
10127	6046	0.999999999200503	0.941493293446062
10127	4899	0.999999906347901	0.898812257327694
10127	10208	0.999999988584611	0.951247078964291
10127	1719	-0.999700729299106	0.485777776935766
10127	84811	0.999997899425191	0.755186245880361
10127	143666	0.999999977817407	0.882898941762544
10127	84285	0.999998524663079	0.887295026563674
10127	23082	0.999994415759776	0.762853918875473
10127	7536	0.999994444431735	0.790165159414584
10127	9936	-0.999802701332455	0.634461876389267
10127	317781	0.999999985703792	0.94555415623895
10127	80314	0.517786357461107	0.745951137660214
10127	280655	0.969401581186549	0.386626519844127
10127	51281	0.999999992599136	0.927677795246116
10127	57554	-0.566878975443426	0.257044403591208
10127	9963	-0.999687579101676	0.704327606907743
10127	51585	0.999995012712028	0.851678893636861
10127	10199	0.999906455893986	0.643356087380464
10127	402644	0.0167840957390909	0.0773037015757569
10127	3417	-0.99999447873234	0.792263197328749
10127	80007	0.877319736900113	0.390596054492299
10127	650	0.994946982480012	0.585794292733306
10127	83641	-0.999714073924126	0.587441505865613
10127	7490	-0.997450411358168	0.527993771374286
10127	11033	-0.882317331143355	0.374121651730064
10127	5149	0.0122084503762572	0.0646568792350894
10127	84631	-0.190007668353569	0.33550041439132
10127	58497	-0.9999490593069	0.758257929415688
10127	175	-0.999833672480176	0.393398929575264
10127	91752	-0.999456361064915	0.547778649010608
10127	346171	0.116933912878154	0.101983554815917
10127	112487	-0.999951191413458	0.642482495919839
10153	57721	0.999999999999987	0.999525449149187
10153	23517	0.999999999999964	0.999319771734896
10153	57570	0.999999999999638	0.99815734476819
10153	10128	0.999999999999978	0.998570103306228
10153	9782	0.999999999999969	0.998626145292792
10153	1653	0.999999999999718	0.997379238406371
10153	22894	0.999999999999906	0.997161878883648
10153	493911	0.999999999999383	0.996820525952993
10153	83939	0.999999998717055	0.97880618110708
10153	57703	0.999999996228561	0.971645431200027
10153	9878	0.999999999997253	0.992063093694678
10153	26747	0.999999998062696	0.958806727552342
10153	54529	0.999999999997203	0.989672550556703
10153	5108	0.999999999996726	0.990932936679019
10153	262	0.99999999991463	0.979658832139528
