Regulator	Target	MoA	likelihood
10009	51295	-0.999881939526994	0.947575764287369
10009	51566	0.999999770417633	0.971348932864267
10009	6845	0.999995139045246	0.891967410079972
10009	4597	-0.999915438114547	0.963855922138797
10009	81693	-0.999969827784611	0.948076100507474
10009	84437	0.999936445500481	0.932916188016441
10009	30833	-0.999988490595823	0.955428974327165
10009	23515	0.999987185620093	0.877555298290006
10009	645	-0.999995642544446	0.984834234959092
10009	10616	-0.999801701500652	0.947032106419728
10009	10227	-0.999858831097897	0.794098158333475
10009	8721	-0.999960829582794	0.959718401608103
10009	53616	0.999984796832894	0.918138921353446
10009	83862	-0.999976137478287	0.970221882303896
10009	79934	-0.999872855220149	0.962325338959961
10009	84679	0.999990738130256	0.908893735410071
10009	166	-0.999951650745684	0.936499418585984
10009	5716	0.999881708925202	0.851540399845907
10009	3265	-0.999802841200947	0.907747142928256
10009	54989	0.999999945869661	0.977543337441141
10009	6286	-0.995537965921831	0.661182080529696
10009	10276	0.999000538007852	0.75399363281387
10009	55009	-0.999962108557809	0.948708174041766
10009	157922	0.999999109185362	0.945527803759676
10009	7384	-0.999935380956432	0.908757469807939
10009	842	-0.999778918967492	0.925056761491547
10009	5349	-0.999793780061131	0.878957130941362
10009	112744	-0.106177198798562	0.426060738210336
10009	120224	-0.221031482821413	0.778414235246681
10009	148066	0.0518309835986412	0.300476950429231
10009	1607	0.0893551806084974	0.109009326820085
10009	9414	0.295071264410728	0.753409829535635
10009	89953	-0.999684613001158	0.881103144103419
10009	84572	-0.999992963621364	0.966566375022683
10009	8558	-0.999899981427092	0.907187861258909
10009	4104	0.917166503055935	0.603675619863265
10009	126003	-0.999967610853412	0.963974693393769
10009	51735	0.999999980431669	0.976756954422289
10009	23450	0.999998848396922	0.942345657455733
10009	2738	-0.99994204679074	0.937787005969731
10009	7789	0.999954597816215	0.935737208505486
10009	55556	-0.998682239687218	0.676726048020778
10009	54882	0.999997439363238	0.886298865557043
10009	2670	0.9762238203278	0.51585563622053
10009	1493	-0.033900546496866	0.742502503171447
10009	3856	-0.951338736456746	0.519727943876134
10009	5594	0.999166328705289	0.917753616063659
10009	2853	0.235039598970632	0.0349880605211327
10009	414301	-0.0161649611021084	0.100014138249289
10009	100126791	0.843126995757429	0.268822455824111
10009	7442	-0.500914375904772	0.553902781431006
10009	692213	-0.0894523159013282	0.00651637230350843
10009	6919	-0.999202778531022	0.703893259190437
10009	11320	0.932730184858692	0.566551026258998
10009	9388	0.238225863536989	0.0926323003182642
10009	4160	-0.0459845437235268	0.36395734532921
10009	642636	-0.0310431983421368	0.400434841451778
10009	8756	0.525685665681192	0.244660681740545
10009	54878	0.999999416454685	0.931314393010851
10009	5476	-0.993359764671521	0.556341609643155
10009	8277	-0.0894287703580793	0.11685129557943
10009	140609	0.177431505356753	0.33710637229307
10009	50616	-0.0843604686092136	0.0503084802880796
10009	100036564	-0.0660240470739971	0.0503084802880796
10009	100506164	-0.0457009673852465	0.133079537733407
10009	152579	0.993223681961815	0.390310922644532
10009	5860	-0.99156867933775	0.542658127295977
10009	414926	0.587134343088329	0.20990058030111
10009	2528	-0.0200037754931514	0.0349880605211327
10009	9878	0.965234783455781	0.221903856169033
10009	79171	-0.999890681717973	0.65513346556457
100101467	441455	0.999999633575768	0.986180317315528
100101467	283629	0.999999999502899	0.994074734877964
100101467	55683	0.999999691472479	0.924245429868634
100101467	7182	0.999999996405801	0.989763835825803
100101467	387036	0.999999989991763	0.974810274065216
100101467	54014	0.999999978744798	0.984321975418757
100101467	50804	0.999997332507987	0.914864526965349
100101467	55805	0.999999974320407	0.982075317688561
100101467	80255	-0.985002259507557	0.748545658024622
100101467	57045	-0.999730188401276	0.88785208116316
100101467	79869	0.999999914247235	0.977705700272739
100101467	92521	-0.995487191376916	0.86839003688035
100101467	2709	-0.995731892819211	0.723644299995232
100101467	388759	0.995889474684202	0.618697748917478
100101467	1144	0.0760293596715976	0.171322660033842
100101467	79180	-0.999868855757476	0.906220289031502
100101467	55835	0.997926182876798	0.905797007976307
100101467	2692	-0.148841793663153	0.0202326644729116
100101467	3636	0.999999607343491	0.935857312065313
100101467	124583	-0.99948917572247	0.874236395216118
100101467	10096	-0.999984032146095	0.960559210743173
100101467	7374	-0.878465574305063	0.689337808448577
100101467	64714	0.776089018272034	0.506930054115209
100101467	5151	0.999930498740695	0.920557654353502
100101467	84984	-0.0890246621189141	0.0349880605211327
100101467	100093630	0.120734792429014	0.512218747418911
100101467	126006	0.99999806402388	0.879770794103146
100101467	6612	-0.999978365731907	0.949464002849191
100101467	728609	0.999999967370681	0.969962222066156
100101467	64210	0.495323271884447	0.508355433557006
100101467	91734	0.971031081220366	0.631356495288296
100101467	440279	-0.0260060122061197	0.163716059911701
100101467	401535	-0.0426861706195902	0.00651637230350843
100101467	692212	0.0438144630060512	0.0427387820137145
100101467	403239	-0.0257518112711907	0.125262987390748
100101467	80790	-0.0771241479517679	0.623925564243172
100101467	441509	-0.0159455723446338	0.0134452795287153
100101467	10422	-0.998494090657275	0.768354775328578
100101467	1212	-0.99983720329898	0.815068109544321
100101467	1001	-0.953557580165729	0.65770813388788
100101467	60488	-0.999298827629416	0.908373461944361
100101467	85437	-0.999048196087734	0.837828400729083
100101467	9560	-0.785586895692379	0.637513328049308
100101467	239	0.653326998617139	0.292985577564309
100101467	3732	-0.944517846452957	0.733332582502584
100101467	2713	-0.0154795887249084	0.00651637230350843
100101467	81555	-0.999759544925164	0.903449605503836
100101467	9984	0.999999712994718	0.917948741628825
100101467	100033437	0.1099853189201	0.18507359849381
100125288	283870	0.999999999999986	0.999837998488428
100125288	54540	0.999999999999995	0.999758277489098
100125288	338657	0.999999999999948	0.999720149827712
100125288	1427	0.999999999999644	0.999026637783743
100125288	81576	0.999999999999971	0.999777964251856
100125288	163154	0.999999999996687	0.999023854951219
100125288	1018	0.999999999999984	0.999749143798619
100125288	284004	0.999999999997999	0.999332412507843
100125288	6339	0.999999999999862	0.999693534427264
100125288	7297	0.999999999998286	0.999262105865696
100125288	146705	0.99999999999998	0.999557382876158
100125288	1241	0.99999999999736	0.998965333393722
100125288	26140	0.99999999999995	0.999317565020635
100125288	2057	0.999999999931252	0.997940998326153
100125288	497190	0.99999999974033	0.995207770913635
100125288	5032	0.99999999942021	0.997032309864113
100125288	89849	0.999999999999889	0.9995837102968
100125288	8643	0.999999999902623	0.996223165449251
100125288	10307	0.999999999999721	0.999590291021567
100125288	11219	0.999999999753276	0.993074739537653
100125288	255239	0.999999998611359	0.994178037113509
100125288	8620	0.99999999999921	0.999103860154524
100125288	91355	0.999999999999831	0.999407492812323
100125288	4621	0.999999999952065	0.997749526372629
100125288	782	0.999999998900493	0.995739213845022
100125288	5862	-0.999999595973263	0.99426246788229
100125288	23117	0.999999999995009	0.998621300078927
100125288	60677	0.999999999998013	0.998912611017791
100125288	9985	0.999999995327349	0.994460423704782
100125288	58496	0.99999999999978	0.999467745453319
100125288	9196	0.999999999998926	0.998775531510181
100125288	752014	0.99999999999781	0.998793632651459
100125288	64772	0.99999999999941	0.999391266018239
100125288	386593	0.999999999999879	0.99953180746527
100125288	81669	0.999999999999869	0.999511432944839
100125288	146880	0.999999999999216	0.998358988813905
100125288	55621	0.999999999948137	0.998326837112154
100125288	26993	0.99999999999117	0.998461797803555
100125288	79577	-0.999999421618176	0.993478414261083
100125288	51380	0.999999999999606	0.999141938594993
100125288	56928	0.999999999872124	0.995898713601644
100125288	3931	0.999999999990418	0.996137660267443
100125288	1589	0.999999959610508	0.991589142700558
100125288	24146	0.999999999960523	0.996762283183471
100125288	10972	-0.999991640601795	0.981173634665012
100125288	27175	0.999999998614838	0.98983961435082
100125288	10787	-0.999998409907206	0.993876295124159
100125288	10482	0.999999999989764	0.998295831646681
100125288	4719	-0.99999652750863	0.986806995846361
100125288	144108	-0.999999363231962	0.994874480176192
100125288	9311	0.999999999892126	0.996715739875392
100125288	345193	0.999999978921578	0.987220944923979
100125288	8898	-0.999995971682318	0.976947774696549
100125288	3266	0.999999766835422	0.982609786753395
100125288	1738	-0.999994882048742	0.981473537711573
100125288	9522	-0.999997525284736	0.986046393649434
100125288	728448	0.99999999999205	0.99848379335498
100125288	27287	0.999999986848985	0.972109500918575
100125288	196403	0.99999997546484	0.982609952498243
100125288	440044	0.999999996706276	0.98377237604688
100125288	158056	0.999999999996969	0.999059338718386
100125288	728392	0.99999998797771	0.986987440830097
100125288	51340	-0.99998460630589	0.961255714659721
100125288	79684	0.999999999866744	0.996171853413583
100125288	56996	0.999999999445026	0.993887289138403
100125288	9669	-0.999954100310466	0.962915698217599
100125288	85302	0.999999999787181	0.996543016230011
100125288	8512	0.999999993367922	0.988514530006122
100125288	56413	0.999999999992573	0.997303346255943
100125288	9317	-0.999940465125997	0.925989276779622
100125288	11191	-0.999991489189585	0.974288283370043
100125288	6992	-0.999896454255606	0.956173962367161
100125288	54583	-0.999986821672467	0.945596693033054
